system:index,apn_perc,area_m2,available_area_m2,cell_size_m,coast_len,elev_mean,fires_perc,grid_id,id,lat,lon,no_urbano_perc_2017,no_urbano_perc_2018,no_urbano_perc_2019,no_urbano_perc_2020,no_urbano_perc_2021,no_urbano_perc_2022,no_urbano_perc_2023,no_urbano_perc_2024,non_apn_perc,precip_mean,retama_perc_2017,retama_perc_2018,retama_perc_2019,retama_perc_2020,retama_perc_2021,retama_perc_2022,retama_perc_2023,retama_perc_2024,rivers_len,roads_len,temp_mean,urbano_perc_2017,urbano_perc_2018,urbano_perc_2019,urbano_perc_2020,urbano_perc_2021,urbano_perc_2022,urbano_perc_2023,urbano_perc_2024,.geo
00000000000000000000,99.89028792826228,946525.585955503,683183.3798624082,7000,0,1329.25,0.0,"37,745","37,745",-43.12276590629423,-71.88232533707051,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.10971207173771455,101.17708333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.313021087646485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.87678434987883,-43.128310871537565],[-71.87632810836061,-43.118585078395306],[-71.8890555761769,-43.118264157576796],[-71.8886008000716,-43.11893685577361],[-71.88865942253106,-43.12021033033013],[-71.88854208713434,-43.12102791936886],[-71.88881728696963,-43.12397267117993],[-71.88806985016394,-43.12575918942067],[-71.88780731504819,-43.12591975811237],[-71.88667756113655,-43.126593302948365],[-71.88637178142663,-43.12701748976403],[-71.88335314060305,-43.12651847665211],[-71.88276744834342,-43.1265759784446],[-71.881663097899,-43.12668658176103],[-71.88096675892182,-43.127159466391284],[-71.87933623220255,-43.12808714265024],[-71.87865255378738,-43.128314243575176],[-71.87737720049375,-43.12851844243008],[-71.87678434987883,-43.128310871537565]]]}"
00000000000000000001,99.95889601626196,1.83020808894089E7,2843063.542702017,7000,0,1275.5149253731342,0.0,"38,745","38,745",-43.1333391784889,-71.82545613235108,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.041103983738034,82.97864842454393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6510.892539231357,0,5.0187890038561465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.7920798381283,-43.15792258031147],[-71.7903855972425,-43.12071484040967],[-71.87632810836061,-43.118585078395306],[-71.87678434987883,-43.128310871537565],[-71.87673712443433,-43.12829434751512],[-71.87651167259705,-43.128142185545315],[-71.87588254169023,-43.12854359468993],[-71.87515615356796,-43.128757314208805],[-71.87446649493118,-43.12893977155169],[-71.87368536851487,-43.12904610156871],[-71.8712696906136,-43.129043394847315],[-71.87081208397296,-43.12906077166125],[-71.86984213300838,-43.129059711297906],[-71.86917752351471,-43.12890256157447],[-71.86847654262958,-43.12866495935583],[-71.86695216616114,-43.128328063728176],[-71.86609846143516,-43.128193010761024],[-71.86543384400156,-43.12804034913594],[-71.86431124713033,-43.128114947935124],[-71.8638353545941,-43.12815015241586],[-71.86294382317361,-43.12856911193529],[-71.8624062250648,-43.12891244221174],[-71.86198479527403,-43.129139858767694],[-71.8614900804911,-43.12938946463317],[-71.86101409320197,-43.1294693381603],[-71.86021474778477,-43.12952644072914],[-71.85976336779292,-43.12952586987257],[-71.8591656886577,-43.129467067410346],[-71.8584277714023,-43.12933210965595],[-71.8577569853803,-43.129259771703644],[-71.85724462115141,-43.129201008235256],[-71.85648851369942,-43.12908390914858],[-71.85631190439754,-43.1289228642582],[-71.85578840923449,-43.12845301125149],[-71.85535647530689,-43.12795206061649],[-71.85515543673274,-43.12785349721716],[-71.85509445560969,-43.127826619677585],[-71.85482022136271,-43.12771014137815],[-71.85469228752136,-43.1276518991109],[-71.85451576768737,-43.127490791382534],[-71.85443053870081,-43.1274147446426],[-71.85429057130227,-43.12728497301146],[-71.85416245629209,-43.127258006331246],[-71.8538332113338,-43.12719499857956],[-71.85328446897103,-43.127087069923654],[-71.85298553291025,-43.127104594506214],[-71.85277164507022,-43.12727858649943],[-71.85262452923804,-43.12756436271823],[-71.85290917026325,-43.12843595637558],[-71.85326754977662,-43.129066433919284],[-71.85385691625848,-43.13007250545648],[-71.85397118844675,-43.13074284705852],[-71.85404221270753,-43.13164550443035],[-71.8540481841733,-43.131717038771065],[-71.85414445142419,-43.132284561199725],[-71.85406347474425,-43.13299042383109],[-71.85372644867373,-43.133620023960404],[-71.85362828128059,-43.13383884390331],[-71.85368238644668,-43.13419186874761],[-71.85376707277491,-43.13448685911845],[-71.85442501962551,-43.13488088854365],[-71.8550338363807,-43.1354089162613],[-71.85519217016318,-43.13553866532103],[-71.85635605673232,-43.13614784185628],[-71.8575258199169,-43.13684627802194],[-71.85799493634507,-43.13712839540703],[-71.85825695362486,-43.13728060327813],[-71.85852485159143,-43.1375177882076],[-71.85893153854418,-43.13844319610206],[-71.85914424601546,-43.13877406173687],[-71.86022859045616,-43.13951707123391],[-71.86070367418768,-43.13990191918035],[-71.86060559944842,-43.14010290361765],[-71.86042799723656,-43.14037518619746],[-71.8600310835248,-43.1405311143639],[-71.85946271886357,-43.14093253308838],[-71.85851508024105,-43.14175795138085],[-71.85802008856581,-43.14208797829544],[-71.85759231958818,-43.14236002135956],[-71.85733554935116,-43.142574147751645],[-71.85663345630029,-43.14276989214272],[-71.85637722813654,-43.14272040708012],[-71.85542017066992,-43.14234391229393],[-71.85451133433303,-43.142231040341656],[-71.85344922749572,-43.14238608278526],[-71.85272287789854,-43.14251473652678],[-71.85216752875738,-43.142527400721185],[-71.85120973466528,-43.14248591521716],[-71.85058136731934,-43.14243148354077],[-71.84972119417678,-43.14234550645828],[-71.8488794762467,-43.14225502129901],[-71.84826359027416,-43.14207549836863],[-71.84762327387716,-43.14194504292538],[-71.8467266296827,-43.14184111501516],[-71.84629956919005,-43.14180920566993],[-71.8454449940736,-43.14192871557655],[-71.84475454635675,-43.142307533658816],[-71.84385671777068,-43.142681700312906],[-71.8434534495798,-43.14288219151724],[-71.84300132171786,-43.14313627229578],[-71.84226825251343,-43.14345244019706],[-71.84178508822164,-43.14390753156213],[-71.8416138090171,-43.14406819999938],[-71.84144252971967,-43.144224284281655],[-71.84129730868948,-43.14374599904996],[-71.84078618442031,-43.14322258131843],[-71.84024375299809,-43.14295370308376],[-71.83996932486953,-43.14290864710619],[-71.83924348710751,-43.142809332148225],[-71.83851692382854,-43.14298703442854],[-71.83798607012527,-43.14299073540188],[-71.83625922862156,-43.14301063289482],[-71.83575877308095,-43.14303669940077],[-71.83525813578429,-43.143152176213874],[-71.83507472842888,-43.14327697474266],[-71.83489086855592,-43.14358058225481],[-71.83476184084505,-43.14393784864253],[-71.83456477036883,-43.14460779030127],[-71.83443556156023,-43.14499631147868],[-71.83409308557633,-43.145290693764046],[-71.83373215077631,-43.14560295972818],[-71.83318798808119,-43.14601769523778],[-71.83283248121933,-43.14658905189039],[-71.83253271144272,-43.14687458335509],[-71.83163611490544,-43.14672133172039],[-71.83078855784716,-43.14650564283329],[-71.82991014359108,-43.146401610897236],[-71.82926852323361,-43.146731252601064],[-71.82848493209144,-43.147614762176815],[-71.82781724938081,-43.14854314861828],[-71.82710160849754,-43.149113956447025],[-71.82594041913987,-43.14975561451557],[-71.82510388602886,-43.14991966407908],[-71.82410818706411,-43.150257677858605],[-71.8236990121565,-43.15037773411133],[-71.82310524612706,-43.151006820581465],[-71.82217224761305,-43.15077750071829],[-71.8218795256639,-43.150705557002155],[-71.82187355359042,-43.15066083254968],[-71.82151423362907,-43.15041902991603],[-71.82144528323997,-43.148948909798094],[-71.82121391023698,-43.14877431698569],[-71.82107980973339,-43.148702583409076],[-71.82051318471349,-43.14840682847995],[-71.8202695953653,-43.14823216416509],[-71.8188813496839,-43.147211277080466],[-71.81838294791723,-43.14654024970133],[-71.81781731344797,-43.14590932016646],[-71.81748232996208,-43.1457032697774],[-71.81728135779862,-43.1455733836326],[-71.81666613425406,-43.145197099706124],[-71.81617152949444,-43.14532139866986],[-71.8150781661165,-43.145677075081466],[-71.81383775561123,-43.14624699313306],[-71.81264602313738,-43.14686610540619],[-71.81024444696013,-43.147961304200344],[-71.8097425930733,-43.1484385612609],[-71.80903324577929,-43.14891543924066],[-71.80843945238016,-43.14953103178831],[-71.80791334435143,-43.14993676803082],[-71.80729529751942,-43.1504718974588],[-71.80640858372871,-43.15106912961963],[-71.80614471373426,-43.15154232611824],[-71.80583786052733,-43.15207347259545],[-71.8055860253099,-43.15258685929602],[-71.8054012434681,-43.153113813110956],[-71.80521094158678,-43.1534664664357],[-71.80478273931631,-43.153796350681304],[-71.80405600671814,-43.15396043617336],[-71.80352500493943,-43.15395953661398],[-71.80292712918065,-43.15390485578423],[-71.80216428622896,-43.15390357684282],[-71.80161418755377,-43.15416175942586],[-71.80137492736397,-43.15455010108636],[-71.80126950441714,-43.1550636916696],[-71.80090038809146,-43.155961166889064],[-71.80040467297316,-43.15638924045816],[-71.79945079474942,-43.15694157272614],[-71.79872966056145,-43.157235220518366],[-71.79794762312915,-43.157501902451536],[-71.79745326082687,-43.15750998110717],[-71.79672108197742,-43.15742828455436],[-71.79623965831345,-43.157226384399365],[-71.79530612870909,-43.157139770076114],[-71.7946165674821,-43.15710728514993],[-71.79376176288139,-43.15722641517201],[-71.7933953527155,-43.15728825604335],[-71.79225241092823,-43.15778662895475],[-71.7920798381283,-43.15792258031147]]]}"
00000000000000000002,79.2373116719909,4.06601947837969E7,2.813940550421971E7,7000,0,817.5970819304154,0.0,"39,745","39,745",-43.14848189664956,-71.7456805068782,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,20.762561355905888,91.62328335201794,0.3412030034815436,0.4658199715110137,0.6311073575132515,0.5826597505657436,0.5373181717831927,0.4896506036983115,0.35519024997274246,0.16606157510500996,15763.811909924127,13234.100142118947,7.787172576664809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.70700986736512,-43.18113083364986],[-71.70443380170255,-43.12278016129672],[-71.7903855972425,-43.12071484040967],[-71.7920798381283,-43.15792258031147],[-71.79149967791881,-43.15837951935868],[-71.79035012324297,-43.15899844805566],[-71.78954254572284,-43.1595689146216],[-71.78897378332864,-43.15990743982262],[-71.78856881664966,-43.16052328884556],[-71.78828058865723,-43.160924888197954],[-71.78794847005285,-43.161665978975755],[-71.78770847568663,-43.16221505032652],[-71.78718812529418,-43.16266540981872],[-71.78628624294609,-43.163999706176085],[-71.78597801325837,-43.1648569493344],[-71.78578480395208,-43.166018325602245],[-71.78566625392205,-43.16673298458407],[-71.7852850836052,-43.16751865668201],[-71.78480662915064,-43.16818793566902],[-71.78370573776603,-43.168775672180416],[-71.78229289900439,-43.16783912246986],[-71.78213470990676,-43.16769585153544],[-71.78203751588026,-43.167561666946064],[-71.78186747151177,-43.16732899738513],[-71.78166765342685,-43.16685942609582],[-71.7815460249665,-43.16673410800587],[-71.78113254215566,-43.16629542299851],[-71.78096177332813,-43.166250415394],[-71.78073607236443,-43.16619638541873],[-71.77993733945404,-43.16596250196416],[-71.77782737548354,-43.16539099279278],[-71.77724836600945,-43.165170924843885],[-71.7768394026101,-43.165161208989346],[-71.77555730486843,-43.16523462275371],[-71.77512996798659,-43.165260597724],[-71.77448045466006,-43.165929569369325],[-71.7741986394974,-43.16621496322156],[-71.77381745559036,-43.16696034672323],[-71.7733946413844,-43.16739738816726],[-71.77313146822095,-43.16758457240605],[-71.7724833083649,-43.16789154615153],[-71.77204936090239,-43.16804257632162],[-71.77082281134984,-43.16791951722796],[-71.77043899893634,-43.16772663189313],[-71.77014061863319,-43.16752939409946],[-71.77012242801436,-43.167507083283354],[-71.76980603778306,-43.16722494731509],[-71.76978775664465,-43.16721149500343],[-71.76962983290588,-43.16701901854097],[-71.7694414103267,-43.16679526586918],[-71.7692158822919,-43.166709896224724],[-71.76866120211676,-43.16649879498351],[-71.76844255161768,-43.16619901022492],[-71.7666376838317,-43.16569932625886],[-71.76445577408609,-43.16484593774148],[-71.7642361252149,-43.164827646879324],[-71.76348006858537,-43.16459822308852],[-71.76307733240716,-43.16457501892174],[-71.76097133078338,-43.16462427357026],[-71.7605257834309,-43.16461441474273],[-71.76014042022487,-43.16481911714953],[-71.75971025732525,-43.16555988258976],[-71.75906731974777,-43.16762725439285],[-71.75868991913906,-43.16890436839134],[-71.75835215879668,-43.16941296176991],[-71.7568912417036,-43.17144736288181],[-71.75656877472703,-43.17273346416698],[-71.7555449874637,-43.17685528426656],[-71.75422090136658,-43.17973886477955],[-71.72550256320731,-43.180795020189514],[-71.70700986736512,-43.18113083364986]]]}"
00000000000000000003,82.56590111366138,4.49678169474501E7,4.248224154791879E7,7000,6704.207876117981,504.58847320525786,0.0,"40,745","40,745",-43.15274047716692,-71.66288152765945,99.96561517493494,99.96561517493494,99.96561517493494,99.96561517493494,99.96561517493494,99.96561517493494,99.96561517493494,99.96561517493494,17.43343346341896,94.60925949260752,0.6075009232774795,0.6665044406439903,1.043904936999198,1.0349004958191497,1.1492757870371282,1.1403110650958117,0.9873327847871791,0.7462412807112768,14083.161233513776,17765.626495448465,9.153563325635849,0.03438482506505647,0.03438482506505647,0.03438482506505647,0.03438482506505647,0.03438482506505647,0.03438482506505647,0.03438482506505647,0.03438482506505647,"{""type"":""Polygon"",""coordinates"":[[[-71.62090363769084,-43.18164242282688],[-71.6184731321858,-43.12478093245226],[-71.70443380170255,-43.12278016129672],[-71.70700986736512,-43.18113083364986],[-71.65558170043734,-43.182049053985125],[-71.62090363769084,-43.18164242282688]]]}"
00000000000000000004,39.01646674257645,4.29933218221112E7,4.2547853344179E7,7000,0,380.07127882599593,3.16263677599126,"41,745","41,745",-43.1534378947432,-71.57704026378579,97.72886107703711,97.71034637640129,97.7010887211522,97.68103166217747,97.66097415429199,97.60388922884165,97.60388922884165,97.60234637457606,60.98281780129137,94.67271856495995,1.307024511255367,1.50843835588381,1.6508384872459119,1.2623812835693289,1.6608085761319828,1.9262886378031214,2.1653152477490893,2.0453479786836404,19568.16227095207,42401.899649690764,10.460014133592884,2.2711389229628898,2.2896536235987157,2.298911278847803,2.3189683378225237,2.3390258457080053,2.396110771158343,2.396110771158343,2.397653625423937,"{""type"":""Polygon"",""coordinates"":[[[-71.53473071074787,-43.180586729877966],[-71.53250372700727,-43.126717215622534],[-71.6184731321858,-43.12478093245226],[-71.62090363769084,-43.18164242282688],[-71.53473071074787,-43.180586729877966]]]}"
00000000000000000005,0.0,4.0670007034197E7,4.074279567489704E7,7000,0,434.2689732142857,11.973220829278388,"42,745","42,745",-43.15384607593154,-71.49098926530748,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99894203634918,80.08662709497207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25097.40870168974,26374.820650763802,10.235284525269238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.44855776570037,-43.179466234592866],[-71.44652599553518,-43.12858904623211],[-71.53250372700727,-43.126717215622534],[-71.53473071074787,-43.180586729877966],[-71.44855776570037,-43.179466234592866]]]}"
00000000000000000006,0.0,3.83465324404255E7,3.841518693292643E7,7000,0,688.2918660287081,6.3337936925017395,"43,745","43,745",-43.15418963642715,-71.40493683566007,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9992209335851,64.81520061728395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6948.571118155843,10338.732022219008,9.321085951063369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.36238513105307,-43.17828112757342],[-71.36054007487367,-43.13039620019118],[-71.44652599553518,-43.12858904623211],[-71.44855776570037,-43.179466234592866],[-71.36238513105307,-43.17828112757342]]]}"
00000000000000000007,0.0,3.60229119306725E7,3.605423399699961E7,7000,1847.32776166453,848.8320209973751,0.0,"44,745","44,745",-43.15446859526184,-71.318883927225,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99912788366623,53.87516404199475,0.0,0.0012137415033075156,0.0,0.0,0.0,0.0026297729291725864,0.003236472753788118,0.0014160308333603265,850.550763352563,5924.083718049683,8.257701069789295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.2762131344358,-43.17703124262546],[-71.27454646394797,-43.132138872224566],[-71.36054007487367,-43.13039620019118],[-71.36238513105307,-43.17828112757342],[-71.2762131344358,-43.17703124262546]]]}"
00000000000000000008,0.0,1.81016253481994E7,1.6028059321128082E7,7000,0,893.2079207920793,53.98396061460167,"45,745","45,745",-43.15562870734338,-71.25265611580568,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99998573223944,51.3216532590759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3808.7950166177025,4096.076342577665,7.920471141361954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.23545047974768,-43.13290972223933],[-71.27454646394797,-43.132138872224566],[-71.2762131344358,-43.17703124262546],[-71.22432587369408,-43.17624743593055],[-71.23545047974768,-43.13290972223933]]]}"
00000000000000000009,100.0,2.89579169673501E7,5089353.578877803,7000,0,1276.2178861788618,0.0,"37,746","37,746",-43.0812380187807,-71.90366521755858,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,92.03286169923994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5177.102963248997,0,5.363945447194848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.8890555761769,-43.118264157576796],[-71.87632810836061,-43.118585078395306],[-71.87338156644688,-43.05562990043499],[-71.9354936877084,-43.054052167064],[-71.93545072250473,-43.05413581201908],[-71.93524286128718,-43.054801452213326],[-71.9348208971559,-43.05623100134082],[-71.93480217333214,-43.056686780013294],[-71.93470330790569,-43.05794223624681],[-71.93461095508611,-43.058876037893626],[-71.93455405994642,-43.060739199895636],[-71.93430911222949,-43.061905274746486],[-71.93417397481612,-43.06292839867903],[-71.9343068508944,-43.063996332611374],[-71.93489660651858,-43.0653460785017],[-71.93667373598508,-43.06759458619941],[-71.93693442057483,-43.06885024064667],[-71.936951606574,-43.069994150395395],[-71.93738948741826,-43.07086564868849],[-71.93745000013197,-43.07130800738255],[-71.93729713540618,-43.07180388461694],[-71.93705291349703,-43.072223772601795],[-71.93674148505484,-43.072791043473565],[-71.93596033465981,-43.07376020822742],[-71.93567956867824,-43.0741622190742],[-71.93512418676048,-43.07484994385899],[-71.93478824353016,-43.07556912893296],[-71.93476354978873,-43.0758551219726],[-71.93474482596149,-43.076292935037955],[-71.93478679627798,-43.076940891048565],[-71.93476146936354,-43.077794294421935],[-71.93459648255555,-43.07823203231345],[-71.93441901309413,-43.07888427913282],[-71.93390605160272,-43.07975526966759],[-71.93387475468276,-43.080479120722075],[-71.93414267792343,-43.08076966790153],[-71.93413652708865,-43.08078308358717],[-71.93467237288009,-43.08135979708817],[-71.93511070923893,-43.08184704867323],[-71.93610315978201,-43.08298252788822],[-71.93623712046008,-43.08308537035755],[-71.9372360799471,-43.083845488663904],[-71.93892844232465,-43.086089454393225],[-71.93889741727256,-43.08670605650046],[-71.9390493766815,-43.08710822490468],[-71.93950624942751,-43.08750168888899],[-71.93968887170293,-43.087716210524036],[-71.94030412435404,-43.08824379524276],[-71.94066945829803,-43.08871314888192],[-71.94091259191221,-43.089405802975364],[-71.94072291514713,-43.09018767715083],[-71.94077718605041,-43.09078196604474],[-71.94089251168799,-43.091309233701026],[-71.94175767871577,-43.09190841441014],[-71.94237953014256,-43.091846205860016],[-71.94314139817891,-43.09211462179016],[-71.94329959658758,-43.0924185893634],[-71.94300662645705,-43.09275795817078],[-71.94257372843155,-43.09283820911075],[-71.94148234511407,-43.092873376919265],[-71.9403054811286,-43.09308279075796],[-71.93947015912842,-43.09321638203061],[-71.93878100546017,-43.093408165005776],[-71.93815263417683,-43.09375188273473],[-71.9378103625927,-43.09458722205469],[-71.93750499523364,-43.095176864768234],[-71.93670602759963,-43.095422170300424],[-71.93602265671306,-43.09586410188868],[-71.93551024061686,-43.09610955380224],[-71.93501591430552,-43.09656502180771],[-71.9345703415455,-43.097060752862525],[-71.93432629837551,-43.09714106744876],[-71.93392341867833,-43.097574185731],[-71.93360601712608,-43.09797173522902],[-71.93335555097906,-43.098413871800645],[-71.93331864587405,-43.09869982502261],[-71.93322041314651,-43.09930747253379],[-71.93316496500927,-43.099798899252725],[-71.93312742670514,-43.10073273495429],[-71.93309006930394,-43.10140288855467],[-71.93308952658138,-43.10193463229441],[-71.93290029725397,-43.102122144532345],[-71.93252201915762,-43.10225601697974],[-71.9320281403114,-43.10224231057764],[-71.93144896233174,-43.10218388989641],[-71.93084527011435,-43.102165639032066],[-71.92912608857506,-43.101874180241175],[-71.92845554547154,-43.10173075360176],[-71.92632857634158,-43.10079106730218],[-71.92543233948024,-43.100732468471016],[-71.92290788276506,-43.100775439828276],[-71.92220051014866,-43.10081072933197],[-71.92018159465084,-43.10130524258732],[-71.91938249160205,-43.101572833717334],[-71.91827872372176,-43.10163012941728],[-71.91641256728273,-43.10185664463415],[-71.91554018277134,-43.10216430485082],[-71.91410649615713,-43.10265915577964],[-71.9129297084791,-43.10260018098388],[-71.91140509735244,-43.10278667729726],[-71.9095635951848,-43.102736119378775],[-71.90813603222566,-43.103208563776064],[-71.90669009900218,-43.10374357569151],[-71.90529879802591,-43.10437247824234],[-71.90394530404794,-43.1042194254809],[-71.9026889610807,-43.104312155290586],[-71.90202405976957,-43.10446352618518],[-71.90135897610733,-43.104748907841966],[-71.89993155629116,-43.105055987408626],[-71.8981989950732,-43.10547448731078],[-71.89689929642375,-43.10599157452578],[-71.89574017449917,-43.106254167704236],[-71.8926776582298,-43.10701541095113],[-71.8923535198805,-43.10756912912576],[-71.89233416022518,-43.10814102473364],[-71.8917656733606,-43.10893582566363],[-71.89122722017213,-43.10992723204959],[-71.89083550212938,-43.110708762355465],[-71.89073707497785,-43.11122700971468],[-71.89058346342367,-43.111847908800236],[-71.89044794504026,-43.112629709121194],[-71.89054890533684,-43.11415341973158],[-71.89034056160644,-43.11466702542625],[-71.89020495265098,-43.11547119633615],[-71.88963519536676,-43.11689598772695],[-71.88907774050165,-43.11823137091084],[-71.8890555761769,-43.118264157576796]]]}"
