system:index,apn_perc,area_m2,available_area_m2,cell_size_m,coast_len,elev_mean,fires_perc,grid_id,id,lat,lon,no_urbano_perc_2017,no_urbano_perc_2018,no_urbano_perc_2019,no_urbano_perc_2020,no_urbano_perc_2021,no_urbano_perc_2022,no_urbano_perc_2023,no_urbano_perc_2024,non_apn_perc,precip_mean,retama_perc_2017,retama_perc_2018,retama_perc_2019,retama_perc_2020,retama_perc_2021,retama_perc_2022,retama_perc_2023,retama_perc_2024,rivers_len,roads_len,temp_mean,urbano_perc_2017,urbano_perc_2018,urbano_perc_2019,urbano_perc_2020,urbano_perc_2021,urbano_perc_2022,urbano_perc_2023,urbano_perc_2024,.geo
0000000000000000000a,0.0,1463189.76610788,1465758.0724256032,3000,0,754.4375000000001,0.6735224127970012,"101,1738","101,1738",-43.176680228653524,-71.4062827986591,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9775538591738,61.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.062914535807,433.65061952733043,8.836458587646485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.3870056803396,-43.17862630270154],[-71.38685926756345,-43.174871628546946],[-71.42373738479003,-43.17409585410798],[-71.423936779402,-43.17913425061924],[-71.3870056803396,-43.17862630270154]]]}"
0000000000000000000b,0.0,1035983.25623447,1037780.5792602546,3000,0,854.6,0.0,"102,1738","102,1738",-43.17680726118672,-71.36974813438184,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9603642560709,61.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.11386705289758,0,8.836458587646485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.35007455424076,-43.17810648766421],[-71.34997977504959,-43.17563549445103],[-71.38685926756345,-43.174871628546946],[-71.3870056803396,-43.17862630270154],[-71.35007455424076,-43.17810648766421]]]}"
0000000000000000000c,0.0,608772.315611717,609827.8387855691,3000,0,,0.0,"103,1738","103,1738",-43.17692108163562,-71.33373234688946,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.98228177192617,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.31314362946824,-43.177574837734454],[-71.3130987725267,-43.1763874210068],[-71.34997977504959,-43.17563549445103],[-71.35007455424076,-43.17810648766421],[-71.31314362946824,-43.177574837734454]]]}"
0000000000000000000d,0.0,182759.774791936,183044.72739862182,3000,0,,0.0,"104,1738","104,1738",-43.17701270256663,-71.30174199895963,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.78324360383792,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,153.71050235420887,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.27898356138701,-43.17707246864477],[-71.3130987725267,-43.1763874210068],[-71.31314362946824,-43.177574837734454],[-71.27898356138701,-43.17707246864477]]]}"
0000000000000000000f,100.0,4324448.46324651,103196.95345928724,3000,0,1061.9320388349515,0.0,"90,1739","90,1739",-43.14539861776527,-71.80749538828955,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,82.2314927184466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.139785722158488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.79207947615065,-43.15792280721881],[-71.79120403199863,-43.138703183571344],[-71.82804852708551,-43.13779778108894],[-71.82850067632052,-43.14759707689475],[-71.82848493209144,-43.147614762176815],[-71.82781724938081,-43.14854314861828],[-71.82710160849754,-43.149113956447025],[-71.82594041913987,-43.14975561451557],[-71.82510388602886,-43.14991966407908],[-71.82410818706411,-43.150257677858605],[-71.8236990121565,-43.15037773411133],[-71.82310524612706,-43.151006820581465],[-71.82217224761305,-43.15077750071829],[-71.8218795256639,-43.150705557002155],[-71.82187355359042,-43.15066083254968],[-71.82151423362907,-43.15041902991603],[-71.82144528323997,-43.148948909798094],[-71.82121391023698,-43.14877431698569],[-71.82107980973339,-43.148702583409076],[-71.82051318471349,-43.14840682847995],[-71.8202695953653,-43.14823216416509],[-71.8188813496839,-43.147211277080466],[-71.81838294791723,-43.14654024970133],[-71.81781731344797,-43.14590932016646],[-71.81748232996208,-43.1457032697774],[-71.81728135779862,-43.1455733836326],[-71.81666613425406,-43.145197099706124],[-71.81617152949444,-43.14532139866986],[-71.8150781661165,-43.145677075081466],[-71.81383775561123,-43.14624699313306],[-71.81264602313738,-43.14686610540619],[-71.81024444696013,-43.147961304200344],[-71.8097425930733,-43.1484385612609],[-71.80903324577929,-43.14891543924066],[-71.80843945238016,-43.14953103178831],[-71.80791334435143,-43.14993676803082],[-71.80729529751942,-43.1504718974588],[-71.80640858372871,-43.15106912961963],[-71.80614471373426,-43.15154232611824],[-71.80583786052733,-43.15207347259545],[-71.8055860253099,-43.15258685929602],[-71.8054012434681,-43.153113813110956],[-71.80521094158678,-43.1534664664357],[-71.80478273931631,-43.153796350681304],[-71.80405600671814,-43.15396043617336],[-71.80352500493943,-43.15395953661398],[-71.80292712918065,-43.15390485578423],[-71.80216428622896,-43.15390357684282],[-71.80161418755377,-43.15416175942586],[-71.80137492736397,-43.15455010108636],[-71.80126950441714,-43.1550636916696],[-71.80090038809146,-43.155961166889064],[-71.80040467297316,-43.15638924045816],[-71.79945079474942,-43.15694157272614],[-71.79872966056145,-43.157235220518366],[-71.79794762312915,-43.157501902451536],[-71.79745326082687,-43.15750998110717],[-71.79672108197742,-43.15742828455436],[-71.79623965831345,-43.157226384399365],[-71.79530612870909,-43.157139770076114],[-71.7946165674821,-43.15710728514993],[-71.79376176288139,-43.15722641517201],[-71.7933953527155,-43.15728825604335],[-71.79225241092823,-43.15778662895475],[-71.79207947615065,-43.15792280721881]]]}"
00000000000000000010,99.9714783179541,8548749.65470023,7357790.429825113,3000,0,688.7351351351351,0.0,"91,1739","91,1739",-43.1520858249835,-71.77293088956073,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.02852168204591021,94.86739864864863,0.1545614066312357,0.22107555344258997,0.29955575043885024,0.28592847349684847,0.23440216141660422,0.23341143879566673,0.05846139552012113,0.0,3790.8842107387954,653.3698641541805,7.836514731742241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.75942191301223,-43.166487181239695],[-71.75557087179965,-43.16658006571984],[-71.75435792597509,-43.13959681430144],[-71.79120403199863,-43.138703183571344],[-71.79207947615065,-43.15792280721881],[-71.79149967791881,-43.15837951935868],[-71.79035012324297,-43.15899844805566],[-71.78954254572284,-43.1595689146216],[-71.78897378332864,-43.15990743982262],[-71.78856881664966,-43.16052328884556],[-71.78828058865723,-43.160924888197954],[-71.78794847005285,-43.161665978975755],[-71.78770847568663,-43.16221505032652],[-71.78718812529418,-43.16266540981872],[-71.78628624294609,-43.163999706176085],[-71.78597801325837,-43.1648569493344],[-71.78581331025049,-43.16584716686263],[-71.7800245793563,-43.16598806666913],[-71.77993733945404,-43.16596250196416],[-71.77782737548354,-43.16539099279278],[-71.77724836600945,-43.165170924843885],[-71.7768394026101,-43.165161208989346],[-71.77555730486843,-43.16523462275371],[-71.77512996798659,-43.165260597724],[-71.77448045466006,-43.165929569369325],[-71.77428506646014,-43.16612747198297],[-71.76849277970487,-43.16626787848753],[-71.76844255161768,-43.16619901022492],[-71.7666376838317,-43.16569932625886],[-71.76445577408609,-43.16484593774148],[-71.7642361252149,-43.164827646879324],[-71.76348006858537,-43.16459822308852],[-71.76307733240716,-43.16457501892174],[-71.76097133078338,-43.16462427357026],[-71.7605257834309,-43.16461441474273],[-71.76014042022487,-43.16481911714953],[-71.75971025732525,-43.16555988258976],[-71.75942191301223,-43.166487181239695]]]}"
00000000000000000011,92.92583169806021,8980121.68752589,8348345.828858476,3000,0,503.4846938775511,0.0,"92,1739","92,1739",-43.15353097414803,-71.73653642872007,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,7.074168301939763,90.18979700854702,0.1474946525481146,0.2184334860208561,0.2474709088884685,0.2350479592228514,0.15742260605370154,0.10502450486696194,0.1091719757616229,0.03405940119283145,2754.078744738665,3726.22604687496,7.547201076409755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.75557087179965,-43.16658006571984],[-71.71870695544554,-43.16746259575739],[-71.71751016514281,-43.140478514686684],[-71.75435792597509,-43.13959681430144],[-71.75557087179965,-43.16658006571984]]]}"
00000000000000000012,94.66461073944747,8980412.80749655,8962809.843972854,3000,0,462.7551020408164,0.0,"93,1739","93,1739",-43.15440718442381,-71.6996797406596,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5.335389260552674,92.36848290598292,0.06588832307401381,0.15536812048681317,0.21474920903988512,0.19949680555196828,0.45354215589680935,0.6813085729748539,0.7188285246628262,0.5430177829734821,6374.483426045335,1122.518838557211,8.680502010247647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.71870695544554,-43.16746259575739],[-71.68184133520111,-43.16833330794027],[-71.68066070558035,-43.141348412431384],[-71.71751016514281,-43.140478514686684],[-71.71870695544554,-43.16746259575739]]]}"
00000000000000000013,99.32702229664088,8980699.98787852,8991977.593586847,3000,0,437.75,0.0,"94,1739","94,1739",-43.155271548358215,-71.66282137455241,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.6729777033591228,93.23915816326532,0.0,0.0,0.039643720482783855,0.038832974896469266,0.019451596365593488,0.0,0.00405380785714632,0.0,469.58989393189853,0,8.864043788520659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.68184133520111,-43.16833330794027],[-71.64497405769279,-43.16919213013542],[-71.64380959385313,-43.142206435366916],[-71.68066070558035,-43.141348412431384],[-71.68184133520111,-43.16833330794027]]]}"
00000000000000000014,98.96269706202912,8980983.22817919,8946481.316436078,3000,0,399.31632653061223,0.0,"95,1739","95,1739",-43.15612404793465,-71.6259613688848,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1.037302937970911,98.48830782312928,0.38815376919394273,0.38407974527611877,0.44326797799839546,0.42380690838599827,0.4172114276782675,0.3860478963450716,0.1743952808052649,0.06883261982455216,702.6354077059013,0,10.080110055573133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.64497405769279,-43.16919213013542],[-71.60810516953892,-43.170039133332914],[-71.60695687651844,-43.14305258297037],[-71.64380959385313,-43.142206435366916],[-71.64497405769279,-43.16919213013542]]]}"
00000000000000000015,85.94269058574936,8981262.52788589,8924453.451418983,3000,0,355.21717171717165,0.0,"96,1739","96,1739",-43.15696469933491,-71.58909979463675,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.057309414250566,96.27156986531986,0.6919376407791795,0.763012150754064,0.8831011226070856,0.7099102834459319,0.8806526668815514,1.1044934842302516,1.2082476426212823,1.0963262377477254,3501.90687565237,0,10.444397350272748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.60810516953892,-43.170039133332914],[-71.57123471734944,-43.17087424552166],[-71.57010260012514,-43.14388692631079],[-71.60695687651844,-43.14305258297037],[-71.60810516953892,-43.170039133332914]]]}"
00000000000000000016,1.7883084798605453,8981537.88652165,8956982.1298533,3000,0,351.7076923076924,0.0,"97,1739","97,1739",-43.15779348700891,-71.55223665357944,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.21169152013945,91.56923076923078,0.7311522694386339,0.7732805048462088,1.0656921780478095,0.6978682922198516,1.1957588981879883,1.3774905577826746,1.457690316820545,1.5117290750670527,5537.449539105269,5105.964049482323,10.540264603052384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.57123471734944,-43.17087424552166],[-71.53436265716121,-43.171697451187015],[-71.53324681121344,-43.144709393402266],[-71.57010260012514,-43.14388692631079],[-71.57123471734944,-43.17087424552166]]]}"
00000000000000000017,0.0,8981809.30360469,8997850.190915907,3000,0,376.22564102564104,0.45583095077430913,"98,1739","98,1739",-43.15861036464402,-71.51537192583811,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.75680272108845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7167.187025508199,5145.047215580929,10.400977847040917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.53436265716121,-43.171697451187015],[-71.49748903553784,-43.17250874985288],[-71.4963893751661,-43.14551995362368],[-71.53324681121344,-43.144709393402266],[-71.53436265716121,-43.171697451187015]]]}"
00000000000000000018,0.0,8982076.77864974,8998103.906435208,3000,0,453.55102040816325,13.514103756940443,"99,1739","99,1739",-43.15941540591526,-71.47850567914634,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.13397435897436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.3706904112623,6415.842482548427,9.969353696382964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.49748903553784,-43.17250874985288],[-71.46061398961787,-43.1733082991952],[-71.45953051961588,-43.146318708275004],[-71.4963893751661,-43.14551995362368],[-71.49748903553784,-43.17250874985288]]]}"
00000000000000000019,0.0,8982340.31120381,8998390.497431394,3000,0,563.8877551020408,37.88580958614357,"100,1739","100,1739",-43.16020858218657,-71.44163795936706,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.99840561224491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3826.125201597682,0,9.451363224885904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.46061398961787,-43.1733082991952],[-71.42373738479003,-43.17409585410798],[-71.42267010988985,-43.14710555516851],[-71.45953051961588,-43.146318708275004],[-71.46061398961787,-43.1733082991952]]]}"
0000000000000000001a,0.0,8982599.90079032,8998662.217369527,3000,0,666.545918367347,0.07672395647062588,"101,1739","101,1739",-43.16098987930785,-71.40476869011417,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62.74999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.912184244472,4228.019862514974,9.08454869588216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.42373738479003,-43.17409585410798],[-71.38685926756345,-43.174871628546946],[-71.38580819243613,-43.14788056536621],[-71.42267010988985,-43.14710555516851],[-71.42373738479003,-43.17409585410798]]]}"
0000000000000000001b,0.0,8982855.54696103,8998893.899123065,3000,0,885.3214285714287,0.0,"102,1739","102,1739",-43.16175933887761,-71.36789799555515,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,59.924744897959194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.750560814993724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.38685926756345,-43.174871628546946],[-71.34997977504959,-43.17563549445103],[-71.34894490430537,-43.14864375371997],[-71.38580819243613,-43.14788056536621],[-71.38685926756345,-43.174871628546946]]]}"
0000000000000000001c,0.0,8983107.24927382,8998354.281634776,3000,0,868.3826530612246,0.0,"103,1739","103,1739",-43.162516900319254,-71.33102585252936,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.84871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.08690441033779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.34997977504959,-43.17563549445103],[-71.3130987725267,-43.1763874210068],[-71.31208011071422,-43.14939501791902],[-71.34894490430537,-43.14864375371997],[-71.34997977504959,-43.17563549445103]]]}"
0000000000000000001d,0.0,8982152.64696806,8981962.941913633,3000,0,905.4153846153847,0.0,"104,1739","104,1739",-43.163260727265595,-71.29415453967309,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,52.04033119658121,0.0,0.0,0.0,0.0,0.0,0.0,0.004059357234285112,0.0,0,3409.390660289138,7.47733166034405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.27621286254887,-43.177031268059565],[-71.27521394868594,-43.15013437291359],[-71.31208011071422,-43.14939501791902],[-71.3130987725267,-43.1763874210068],[-71.27898356138701,-43.17707246864477],[-71.27621286254887,-43.177031268059565]]]}"
0000000000000000001e,0.0,8737937.99794959,6847854.068358062,3000,0,1012.1173469387755,80.87776017669945,"105,1739","105,1739",-43.16362696736722,-71.25741406284855,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.291132478632484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.824457814143255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.2392822099525,-43.1764757651464],[-71.23834637399405,-43.15086194600546],[-71.27521394868594,-43.15013437291359],[-71.27621286254887,-43.177031268059565],[-71.2392822099525,-43.1764757651464]]]}"
