system:index,apn_perc,area_m2,available_area_m2,cell_size_m,coast_len,elev_mean,fires_perc,grid_id,id,lat,lon,no_urbano_perc_2017,no_urbano_perc_2018,no_urbano_perc_2019,no_urbano_perc_2020,no_urbano_perc_2021,no_urbano_perc_2022,no_urbano_perc_2023,no_urbano_perc_2024,non_apn_perc,precip_mean,retama_perc_2017,retama_perc_2018,retama_perc_2019,retama_perc_2020,retama_perc_2021,retama_perc_2022,retama_perc_2023,retama_perc_2024,rivers_len,roads_len,temp_mean,urbano_perc_2017,urbano_perc_2018,urbano_perc_2019,urbano_perc_2020,urbano_perc_2021,urbano_perc_2022,urbano_perc_2023,urbano_perc_2024,.geo
000000000000000007fa,0.0,998081.271240579,999780.9281553973,1000,0,762.0952380952381,0.0,"299,5248","299,5248",-42.88977920920045,-71.45542958637495,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.145833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.195260383916,1481.4817870066308,8.871875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.46172635234267,-42.894146231815135],[-71.44948989946653,-42.894408835558515],[-71.44913371413978,-42.885411852247174],[-71.46136836758492,-42.88514926168054],[-71.46172635234267,-42.894146231815135]]]}"
000000000000000007fb,0.0,998091.033561013,999781.6262778782,1000,0,759.0,0.0,"300,5248","300,5248",-42.89004113684411,-71.44319395124126,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.145833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.3571907578412,0,8.871875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.44948989946653,-42.894408835558515],[-71.43725329888646,-42.89467013527445],[-71.4368989131639,-42.88567306747601],[-71.44913371413978,-42.885411852247174],[-71.44948989946653,-42.894408835558515]]]}"
000000000000000007fc,0.0,998100.747195628,999789.811400589,1000,0,759.0,0.0,"301,5248","301,5248",-42.89030173315095,-71.43095815263376,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.19345238095238,0.0,0.036623637202063526,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.841319638206846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.43725329888646,-42.89467013527445],[-71.42501655230406,-42.8949301309546],[-71.42466387576557,-42.885932964053104],[-71.4368989131639,-42.88567306747601],[-71.43725329888646,-42.89467013527445]]]}"
000000000000000007fd,0.0,998110.412140675,999805.483220479,1000,0,759.4285714285716,0.0,"302,5248","302,5248",-42.8905610291226,-71.4187221682061,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.270833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.831771087646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.42501655230406,-42.8949301309546],[-71.41277957082531,-42.895188807399194],[-71.41242869423195,-42.88619155712894],[-71.42466387576557,-42.885932964053104],[-71.42501655230406,-42.8949301309546]]]}"
000000000000000007fe,0.0,998120.028396758,999817.1551168108,1000,0,760.0,0.0,"303,5248","303,5248",-42.890819037937064,-71.40648605262325,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.270833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.831771087646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.41277957082531,-42.895188807399194],[-71.40054253733952,-42.895446266818624],[-71.40019346086235,-42.8864488618997],[-71.41242869423195,-42.88619155712894],[-71.41277957082531,-42.895188807399194]]]}"
000000000000000007ff,0.0,998129.595960731,763093.4063237804,1000,2746.4980552867028,760.0,0.0,"304,5248","304,5248",-42.891075759778005,-71.39424981976113,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.270833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.831771087646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.40054253733952,-42.895446266818624],[-71.38830527235388,-42.89570233511807],[-71.387957996163,-42.88670491981713],[-71.40019346086235,-42.8864488618997],[-71.40054253733952,-42.895446266818624]]]}"
00000000000000000800,0.0,998139.114832219,999845.4435788023,1000,0,731.5,0.0,"305,5248","305,5248",-42.8913311440745,-71.38201335247592,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.270833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,477.692354216632,8.831771087646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.38830527235388,-42.89570233511807],[-71.37606786816505,-42.895957099331966],[-71.37572230182515,-42.88695958713093],[-71.387957996163,-42.88670491981713],[-71.38830527235388,-42.89570233511807]]]}"
00000000000000000801,0.0,998148.585008944,999839.0863267191,1000,0,703.0,0.0,"306,5248","306,5248",-42.89158521721745,-71.36977675939022,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.270833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1873.830802886806,8.831771087646484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.37606786816505,-42.895957099331966],[-71.36383032647403,-42.896210559455],[-71.36348656075556,-42.88721296613327],[-71.37572230182515,-42.88695958713093],[-71.37606786816505,-42.895957099331966]]]}"
00000000000000000802,0.0,998158.006487933,890556.2418935447,1000,1670.3039118442503,703.0,0.0,"307,5248","307,5248",-42.89183799486229,-71.35754001298717,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.226686507936506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4111.05302741234,8.853918675013949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.36383032647403,-42.896210559455],[-71.35159255837104,-42.89646270023414],[-71.35125059344186,-42.88746509819936],[-71.36348656075556,-42.88721296613327],[-71.36383032647403,-42.896210559455]]]}"
00000000000000000803,0.0,998167.379267903,766144.496405687,1000,1887.3964043579913,669.8571428571429,0.0,"308,5248","308,5248",-42.89208947850232,-71.3453030826256,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,52.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3322.6522667794407,8.85625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.35159255837104,-42.89646270023414],[-71.33935474677523,-42.89671362397748],[-71.33901449218887,-42.88771585486188],[-71.35125059344186,-42.88746509819936],[-71.35159255837104,-42.89646270023414]]]}"
00000000000000000804,0.0,998176.703349153,999873.8393314137,1000,0,645.0,0.0,"309,5248","309,5248",-42.89233965018127,-71.3330660475224,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,52.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,341.4455420777454,8.85625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.33935474677523,-42.89671362397748],[-71.32711671216285,-42.896963156516556],[-71.32677825869648,-42.887965307963704],[-71.33901449218887,-42.88771585486188],[-71.33935474677523,-42.89671362397748]]]}"
00000000000000000805,0.0,998185.978724568,999897.7181249285,1000,0,645.0,0.0,"310,5248","310,5248",-42.89258848339825,-71.32082880302247,99.967090353063,99.967090353063,99.967090353063,99.967090353063,99.967090353063,99.967090353063,99.967090353063,99.967090353063,100.0,52.64831349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2685.9533879280934,9.14345238095238,0.03290964693700511,0.03290964693700511,0.03290964693700511,0.03290964693700511,0.03290964693700511,0.03290964693700511,0.03290964693700511,0.03290964693700511,"{""type"":""Polygon"",""coordinates"":[[[-71.32711671216285,-42.896963156516556],[-71.31487845622544,-42.89721136964503],[-71.31454180404477,-42.88821344221989],[-71.32677825869648,-42.887965307963704],[-71.32711671216285,-42.896963156516556]]]}"
00000000000000000806,0.0,998195.205398568,999895.4851563699,1000,0,671.6190476190476,0.0,"311,5248","311,5248",-42.892836021076356,-71.30859141191407,80.9246334169039,79.7630007182133,79.56545293410433,79.56545293410433,79.51875905502104,79.05739934239995,79.05739934239995,78.94379171723936,100.0,52.635416666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.848001879483,4428.6272227242225,9.1578125,19.075366583096095,20.236999281786687,20.43454706589567,20.43454706589567,20.481240944978964,20.94260065760005,20.94260065760005,21.05620828276064,"{""type"":""Polygon"",""coordinates"":[[[-71.31487845622544,-42.89721136964503],[-71.30264016189983,-42.89745829391369],[-71.3023052205472,-42.888460344716144],[-71.31454180404477,-42.88821344221989],[-71.31487845622544,-42.89721136964503]]]}"
00000000000000000807,0.0,998204.383363275,999902.1744975669,1000,0,688.0,0.0,"312,5248","312,5248",-42.89308228486068,-71.29635387271857,82.35718315925992,82.29127665088747,82.29127665088747,82.29127665088747,82.22536588489636,82.22536588489636,82.22536588489636,82.22536588489636,100.0,52.635416666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4055.7128928944385,9.1578125,17.64281684074008,17.708723349112528,17.708723349112528,17.708723349112528,17.774634115103634,17.774634115103634,17.774634115103634,17.774634115103634,"{""type"":""Polygon"",""coordinates"":[[[-71.30264016189983,-42.89745829391369],[-71.290401649644,-42.89770397055764],[-71.2900685099033,-42.88870587179054],[-71.3023052205472,-42.888460344716144],[-71.30264016189983,-42.89745829391369]]]}"
00000000000000000808,0.0,998213.512623512,999916.0642918608,1000,0,688.0,0.0,"313,5248","313,5248",-42.893327234157894,-71.28411621470627,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.864583333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1197.0351433695726,8.9421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.290401649644,-42.89770397055764],[-71.27816301177775,-42.89794827122977],[-71.27783167381253,-42.88895016709517],[-71.2900685099033,-42.88870587179054],[-71.290401649644,-42.89770397055764]]]}"
00000000000000000809,0.0,998222.59317265,999929.4012415265,1000,337.9217753428842,747.3181818181818,0.0,"314,5248","314,5248",-42.893570854923844,-71.2718783624976,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.864583333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1336.8983874048467,8.9421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.27816301177775,-42.89794827122977],[-71.26592415936972,-42.89819125241837],[-71.26559462334262,-42.88919307165652],[-71.27783167381253,-42.88895016709517],[-71.27816301177775,-42.89794827122977]]]}"
0000000000000000080a,0.0,713914.635866596,715115.2403959685,1000,0,775.0,0.0,"315,5248","315,5248",-42.89370149885152,-71.26137647217084,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.99975906796392,50.864583333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2228.4945904788715,8.9421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.25639169791407,-42.889374903514806],[-71.26559462334262,-42.88919307165652],[-71.26592415936972,-42.89819125241837],[-71.25762232031505,-42.89835535673072],[-71.25639169791407,-42.889374903514806]]]}"
0000000000000000080c,100.0,997031.122775805,117223.96811613193,1000,0,921.0,0.0,"244,5249","244,5249",-42.864369397751354,-72.12765662678059,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,117.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.958854293823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-72.13364693268956,-42.868709501140955],[-72.1217743735902,-42.869034205467685],[-72.121320852685,-42.86004228174753],[-72.13354352299314,-42.85970808992073],[-72.13398482180821,-42.868423986667146],[-72.13364693268956,-42.868709501140955]]]}"
0000000000000000080d,100.0,997483.956838471,239411.9664084639,1000,0,921.0,0.0,"245,5249","245,5249",-42.86470485266331,-72.11543574784726,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,123.20585317460319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.7663401884106,0,7.034127189999534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-72.1217743735902,-42.869034205467685],[-72.10954976358288,-42.8693671535964],[-72.10909803171172,-42.86037511438872],[-72.121320852685,-42.86004228174753],[-72.1217743735902,-42.869034205467685]]]}"
0000000000000000080e,100.0,997496.345208756,875626.1145950318,1000,0,874.1428571428571,0.0,"246,5249","246,5249",-42.865037128051,-72.10321191267515,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,126.61458333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.68654898734263,0,7.695833587646485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-72.10954976358288,-42.8693671535964],[-72.09732491400933,-42.8696988715522],[-72.09687497138547,-42.86070671743279],[-72.10909803171172,-42.86037511438872],[-72.10954976358288,-42.8693671535964]]]}"
0000000000000000080f,100.0,997508.685008416,999200.9348004502,1000,0,757.0,0.0,"247,5249","247,5249",-42.86536811728258,-72.09098786742902,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,123.00946969696967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.57223888588,0,7.27012325633656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-72.09732491400933,-42.8696988715522],[-72.08509991698367,-42.87002922974031],[-72.08465167341156,-42.86103701875741],[-72.09687497138547,-42.86070671743279],[-72.09732491400933,-42.8696988715522]]]}"
00000000000000000810,100.0,997520.97623388,957870.1529417152,1000,0,757.0,0.0,"248,5249","248,5249",-42.86569778753157,-72.07876361858526,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,118.3609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.1253645133972165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-72.08509991698367,-42.87002922974031],[-72.07287468381122,-42.870358285634495],[-72.07242822990709,-42.861365960839564],[-72.08465167341156,-42.86103701875741],[-72.08509991698367,-42.87002922974031]]]}"
00000000000000000811,100.0,997533.218885054,999158.2570923743,1000,0,950.0,0.0,"249,5249","249,5249",-42.86602617160997,-72.0665391631071,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,117.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.67949597692547,0,7.215364456176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-72.07287468381122,-42.870358285634495],[-72.06064921619786,-42.87068611124548],[-72.06020455217273,-42.861693673214425],[-72.07242822990709,-42.861365960839564],[-72.07287468381122,-42.870358285634495]]]}"
00000000000000000812,100.0,997545.412956943,999231.7588690367,1000,0,1336.0,0.0,"250,5249","250,5249",-42.86635326078178,-72.05431451948128,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,117.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.6256096683841,0,7.215364456176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-72.06064921619786,-42.87068611124548],[-72.04842360626859,-42.8710125770355],[-72.04798073233289,-42.8620200263195],[-72.06020455217273,-42.861693673214425],[-72.06064921619786,-42.87068611124548]]]}"
00000000000000000813,100.0,997557.55845305,645546.2767499436,1000,0,1336.0,0.0,"251,5249","251,5249",-42.866679010151884,-72.04208966425593,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,105.61706349206351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.882787704467773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-72.04842360626859,-42.8710125770355],[-72.0361977653173,-42.87133774043574],[-72.03575659125747,-42.862345062980175],[-72.04798073233289,-42.8620200263195],[-72.04842360626859,-42.8710125770355]]]}"
00000000000000000814,100.0,997569.655365337,1078.5218413708255,1000,0,1234.9545454545455,0.0,"252,5249","252,5249",-42.86700346823176,-72.02986458360296,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.61979166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.323177146911621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-72.0361977653173,-42.87133774043574],[-72.0239716950496,-42.87166160140797],[-72.02353231149382,-42.86266881238333],[-72.03575659125747,-42.862345062980175],[-72.0361977653173,-42.87133774043574]]]}"
00000000000000000815,100.0,997581.703691995,65857.60868563186,1000,0,1089.0,0.0,"253,5249","253,5249",-42.86732664895972,-72.01763932775084,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.61979166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.323177146911621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-72.0239716950496,-42.87166160140797],[-72.01174539717101,-42.87198415991455],[-72.01130789475786,-42.86299134657399],[-72.02353231149382,-42.86266881238333],[-72.0239716950496,-42.87166160140797]]]}"
00000000000000000816,100.0,997593.703433277,158990.5307624368,1000,0,1089.0,0.0,"254,5249","254,5249",-42.867648515780886,-72.00541384506442,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.19895833333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.666093711853027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-72.01174539717101,-42.87198415991455],[-71.99951896382103,-42.8723054305703],[-71.99908316189698,-42.8633124921438],[-72.01130789475786,-42.86299134657399],[-72.01174539717101,-42.87198415991455]]]}"
00000000000000000817,100.0,997605.654584639,711652.8083428774,1000,0,1280.4285714285713,0.0,"255,5249","255,5249",-42.8679690818119,-71.99318817469704,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.09375000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.751822853088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.99951896382103,-42.8723054305703],[-71.98729230627836,-42.87262539870951],[-71.98685829548047,-42.86363235040136],[-71.99908316189698,-42.8633124921438],[-71.99951896382103,-42.8723054305703]]]}"
00000000000000000818,100.0,997617.557144345,476738.8988664516,1000,0,1491.0,0.0,"256,5249","256,5249",-42.86828832378876,-71.98096233025585,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.09375000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.751822853088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.98729230627836,-42.87262539870951],[-71.97506551668964,-42.87294400694496],[-71.97463320678239,-42.86395090667032],[-71.98685829548047,-42.86363235040136],[-71.98729230627836,-42.87262539870951]]]}"
00000000000000000819,100.0,997629.411109892,537078.9092387481,1000,0,1491.0,0.0,"257,5249","257,5249",-42.86860626661266,-71.96873626879068,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,89.921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.054713592529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.97506551668964,-42.87294400694496],[-71.96283841588104,-42.87326136995918],[-71.96240798795229,-42.864268103566545],[-71.97463320678239,-42.86395090667032],[-71.97506551668964,-42.87294400694496]]]}"
0000000000000000081a,100.0,997641.216481358,30579.26084747315,1000,0,1574.285714285714,0.0,"258,5249","258,5249",-42.86892290207547,-71.95651000338748,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,88.79166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.8661458969116205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.96283841588104,-42.87326136995918],[-71.95061118644398,-42.87357744504812],[-71.95018245980803,-42.86458405576829],[-71.96240798795229,-42.864268103566545],[-71.96283841588104,-42.87326136995918]]]}"
0000000000000000081e,100.0,997687.95195603,240125.8304178574,1000,0,1197.0,0.0,"262,5249","262,5249",-42.870176449720596,-71.9076029760695,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,86.27083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.429166793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.91392829122346,-42.87451772509606],[-71.90170020256045,-42.87482851746756],[-71.90127855444166,-42.86583483027394],[-71.91350485056043,-42.86552407185923],[-71.91392829122346,-42.87451772509606]]]}"
0000000000000000081f,100.0,997699.51431195,817031.9773727414,1000,0,1197.0,0.0,"263,5249","263,5249",-42.87048658205796,-71.89537570747339,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,89.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.96023457497,0,4.7171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.90170020256045,-42.87482851746756],[-71.88947199381856,-42.87513809383673],[-71.88905213844475,-42.86614422922939],[-71.90127855444166,-42.86583483027394],[-71.90170020256045,-42.87482851746756]]]}"
00000000000000000820,100.0,997711.028057388,132911.9313546573,1000,0,1117.6666666666665,0.0,"264,5249","264,5249",-42.87079541768612,-71.88314830694796,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,89.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.727235354383158,0,4.7171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.88947199381856,-42.87513809383673],[-71.87724357624305,-42.87544629543724],[-71.87682551381413,-42.86645239799388],[-71.88905213844475,-42.86614422922939],[-71.88947199381856,-42.87513809383673]]]}"
00000000000000000821,100.0,997722.493192198,103231.09551613004,1000,0,1078.0,0.0,"265,5249","265,5249",-42.871102934032834,-71.87092067429654,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,89.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.7171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.87724357624305,-42.87544629543724],[-71.86501495153844,-42.87575319424307],[-71.86459868225351,-42.86675919251457],[-71.87682551381413,-42.86645239799388],[-71.87724357624305,-42.87544629543724]]]}"
00000000000000000822,100.0,997733.909713002,68075.90207139558,1000,0,1078.0,0.0,"266,5249","266,5249",-42.87140912767962,-71.85869286381994,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,89.76041666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.090625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.86501495153844,-42.87575319424307],[-71.85278621188628,-42.87605880501132],[-71.85237164546665,-42.86706468477493],[-71.86459868225351,-42.86675919251457],[-71.86501495153844,-42.87575319424307]]]}"
00000000000000000823,100.0,997745.277617155,396155.016074207,1000,0,914.4285714285713,0.0,"267,5249","267,5249",-42.8717140296585,-71.84646485351051,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,89.76041666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.090625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.85278621188628,-42.87605880501132],[-71.84055717804024,-42.87636309815061],[-71.84014440515712,-42.8673688747459],[-71.85237164546665,-42.86706468477493],[-71.85278621188628,-42.87605880501132]]]}"
00000000000000000824,100.0,997756.596901807,999448.749856358,1000,0,849.0,0.0,"268,5249","268,5249",-42.8720176357635,-71.83423664416608,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,89.14930555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.9084455913725,0,6.013789694649833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.84055717804024,-42.87636309815061],[-71.82832803266231,-42.87666610321733],[-71.82791696302849,-42.86767183439425],[-71.84014440515712,-42.8673688747459],[-71.84055717804024,-42.87636309815061]]]}"
00000000000000000825,100.0,997767.867566061,999460.8729565182,1000,0,849.0,0.0,"269,5249","269,5249",-42.872319960183376,-71.82200824655,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,83.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.863589095655,0,5.283854293823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.82832803266231,-42.87666610321733],[-71.81609859649191,-42.87696779057632],[-71.81568941127193,-42.86797343451882],[-71.82791696302849,-42.86767183439425],[-71.82832803266231,-42.87666610321733]]]}"
00000000000000000826,100.0,997779.089608296,999468.995595446,1000,0,784.8636363636364,0.0,"270,5249","270,5249",-42.87262094167203,-71.80977964900106,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,83.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.283854293823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.81609859649191,-42.87696779057632],[-71.80386905220486,-42.877268189830176],[-71.80346157061882,-42.868273717461285],[-71.81568941127193,-42.86797343451882],[-71.81609859649191,-42.87696779057632]]]}"
00000000000000000827,100.0,997790.263023721,999482.594896773,1000,0,766.0,0.0,"271,5249","271,5249",-42.87292064058964,-71.79755088293123,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,83.57440476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.405134037562779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-71.80386905220486,-42.877268189830176],[-71.79163931102106,-42.877567286143005],[-71.79123362375132,-42.868572712847424],[-71.80346157061882,-42.868273717461285],[-71.80386905220486,-42.877268189830176]]]}"
